あ	逢	動詞ハ行四段	歴史的仮名遣い
はふはふのていで	這々の体で	副詞	歴史的仮名遣い
はふりつ	法律	名詞	詩韻
はむざい	犯罪	名詞	広韻
はら	払	動詞ハ行四段	歴史的仮名遣い
はらひぼう	丿	名詞	歴史的仮名遣い
はらん	波乱	名詞	同音の漢字による書きかえ（乱）
はらん	波瀾	名詞
はんてむ	斑点	名詞	広韻
はんてむ	班点	名詞	広韻,同音の漢字による書きかえ（班）
はんてん	斑点	名詞
はんてん	班点	名詞	同音の漢字による書きかえ（班）
はんらん	反乱	名詞サ変	同音の漢字による書きかえ（反）
はんらん	叛乱	名詞サ変
はんゐ	範囲	名詞	詩韻
ひかへ	控へ	動詞一段	歴史的仮名遣い
ひきゐ	率ゐ	動詞一段	歴史的仮名遣い
ひご	飛語	名詞	同音の漢字による書きかえ（飛）
ひご	蜚語	名詞
ひさい	非才	名詞	同音の漢字による書きかえ（非）
ひさい	菲才	名詞
びじ	鼻茸	名詞	慣用読み
ひしめきあ	犇めき合	動詞ハ行四段	歴史的仮名遣い
びじょう	鼻茸	名詞
ひしょく	罷職	名詞	慣用読み
ひっしゅ	必須	名詞
ひっす	必須	名詞	慣用音（須）
ひふう	被覆	名詞
ひふく	被覆	名詞	慣用音（覆）
ひゃうし	拍子	名詞	詩韻
びゃうゐん	病院	名詞	詩韻
ひゃくしゃう	百姓	名詞	詩韻
ひょうぜん	漂然	名詞形動	同音の漢字による書きかえ（漂）
ひょうぜん	飄然	名詞形動
ひょうりょう	秤量	名詞サ変	慣用音（秤）
ひれき	披歴	名詞サ変	同音の漢字による書きかえ（歴）
ひれき	披瀝	名詞サ変
ひろ	拾	動詞ハ行四段	歴史的仮名遣い
ひんぎ	稟議	名詞サ変
ひんこく	稟告	名詞サ変
ひんしん	稟申	名詞サ変
ひんせい	稟請	名詞サ変
ふいちゃう	吹聴	名詞サ変	詩韻
ふぅゆ	風喩	名詞サ変	広韻,同音の漢字による書きかえ（風）
ふうゆ	風喩	名詞サ変	同音の漢字による書きかえ（風）
ふうゆ	諷喩	名詞サ変
ふぅゆ	諷喩	名詞サ変	広韻
ふえん	敷延	名詞サ変	同音の漢字による書きかえ（延）
ふえん	敷衍	名詞サ変
ふきのたう	蕗の薹	名詞	歴史的仮名遣い
ぶだう	ブダウ	名詞	歴史的仮名遣い
ふたう	不当	名詞形動	詩韻
ふちゃう	符丁	名詞	詩韻,同音の漢字による書きかえ（丁）
ふちょう	符丁	名詞	同音の漢字による書きかえ（丁）
ふちょう	符牒	名詞
ふてふ	符牒	名詞	詩韻
ふはっと	ふはっと	副詞	歴史的仮名遣い
ふはふは	ふはふは	副詞	歴史的仮名遣い
ふはふは	ふはふは	名詞形動	歴史的仮名遣い
ふはふはと	ふはふはと	副詞	歴史的仮名遣い
ふはりと	ふはりと	副詞	歴史的仮名遣い
ふひゃう	歩兵	名詞	詩韻
ふまへ	踏まへ	動詞一段	歴史的仮名遣い
ふる	篩	動詞ハ行四段	歴史的仮名遣い
ふるま	振る舞	動詞ハ行四段	歴史的仮名遣い
ふんさぅ	扮装	名詞サ変	広韻
ふんさう	扮装	名詞サ変	詩韻
ふんさぅ	粉装	名詞サ変	広韻,同音の漢字による書きかえ（粉）
ふんさう	粉装	名詞サ変	詩韻,同音の漢字による書きかえ（粉）
ぶんしゃう	文章	名詞	詩韻
ふんそう	扮装	名詞サ変
ふんそう	粉装	名詞サ変	同音の漢字による書きかえ（粉）
ふんぢん	粉塵	名詞	詩韻
ぶんてう	文鳥	名詞	詩韻
ぶんぱふ	文法	名詞	詩韻
ふんはりと	ふんはりと	副詞	歴史的仮名遣い
ぶんりう	分溜	名詞サ変	詩韻
ぶんりう	分留	名詞サ変	詩韻,同音の漢字による書きかえ（留）
ぶんりゅう	分溜	名詞サ変
ぶんりゅう	分留	名詞サ変	同音の漢字による書きかえ（留）
へう	表	名詞	詩韻
へうき	表記	名詞サ変	詩韻
へうぐゎい	表外	名詞	詩韻
へうぐゎいじ	表外字	名詞	詩韻
へうじゃう	表情	名詞	詩韻
へうぜん	漂然	名詞形動	詩韻,同音の漢字による書きかえ（漂）
へうぜん	飄然	名詞形動	詩韻
へうない	表内	名詞	詩韻
へうへうたる	飄飄たる	連体詞	詩韻
へうへうと	飄飄と	副詞	詩韻
へん	篇	名詞
へん	編	名詞	同音の漢字による書きかえ
へんかう	変更	名詞サ変	詩韻
べんきゃう	勉強	名詞サ変	詩韻
へんしふ	編輯	名詞サ変	詩韻
へんしふ	編集	名詞サ変	詩韻,同音の漢字による書きかえ（集）
へんしゅう	編輯	名詞サ変
へんしゅう	編集	名詞サ変	同音の漢字による書きかえ（集）
へんちつ	貶黜	名詞サ変	慣用音（黜）
へんちゅつ	貶黜	名詞サ変
べんぱつ	弁髪	名詞	同音の漢字による書きかえ（弁）
べんぱつ	辮髪	名詞
へんぺい	偏平	名詞形動	同音の漢字による書きかえ（偏）
へんぺい	扁平	名詞形動
ぼうあつ	防圧	名詞サ変	同音の漢字による書きかえ（圧）
ぼうあつ	防遏	名詞サ変
ほうき	放棄	名詞サ変	同音の漢字による書きかえ（放）
ほうき	抛棄	名詞サ変
ぼうぎょ	防禦	名詞サ変
ぼうぎょ	防御	名詞サ変	同音の漢字による書きかえ（御）
ほうじ	奉持	名詞サ変	同音の漢字による書きかえ（奉）
ほうじ	捧持	名詞サ変
ほうしう	報酬	名詞	詩韻
ほうじゅん	芳純	名詞形動	同音の漢字による書きかえ（純）
ほうじゅん	芳醇	名詞形動
ほうたい	包帯	名詞	同音の漢字による書きかえ（包）
ぼうだい	膨大	名詞形動	同音の漢字による書きかえ（膨）
ぼうだい	厖大	名詞形動
ほうたい	繃帯	名詞
ほぅぢ	奉持	名詞サ変	広韻,同音の漢字による書きかえ（奉）
ほうぢ	奉持	名詞サ変	詩韻,同音の漢字による書きかえ（奉）
ほぅぢ	捧持	名詞サ変	広韻
ほうぢ	捧持	名詞サ変	詩韻
ほうちょう	包丁	名詞	同音の漢字による書きかえ（包）
ほうちょう	庖丁	名詞
ぼうちょう	膨張	名詞サ変	同音の漢字による書きかえ（張）
ぼうちょう	膨脹	名詞サ変
ほうるい	保塁	名詞	同音の漢字による書きかえ（保）
ほうるい	堡塁	名詞
ほくゎく	捕獲	名詞サ変	詩韻
ほさ	補佐	名詞サ変	同音の漢字による書きかえ（補）
ほさ	輔佐	名詞サ変
ぼし	母指	名詞	同音の漢字による書きかえ（母）
ぼし	拇指	名詞
ほふ	法	名詞	歴史的仮名遣い,呉音,詩韻
ほほゑ	微笑	動詞マ行五段	歴史的仮名遣い
ほるい	保塁	名詞	同音の漢字による書きかえ（保）
ほるい	堡塁	名詞
ほんたう	本当	名詞	詩韻
ほんたうに	本当に	副詞	詩韻
ま	舞	動詞ハ行四段	歴史的仮名遣い
まう	申	動詞サ行五段	歴史的仮名遣い
まうけ	設け	動詞一段	歴史的仮名遣い
まうけ	儲け	動詞一段	歴史的仮名遣い
まごのて	孫の手	名詞	当て字（孫）
まこのて	眞子の手	名詞
まじな	まじな	動詞ハ行四段	歴史的仮名遣い
まじな	呪	動詞ハ行四段	歴史的仮名遣い
まじな	咒	動詞ハ行四段	歴史的仮名遣い
ますらを	益荒男	名詞	歴史的仮名遣い
まちが	間違	動詞ハ行四段	歴史的仮名遣い
まちがへ	間違へ	動詞一段	歴史的仮名遣い
まと	纏	動詞ハ行四段	歴史的仮名遣い
まと	絡	動詞ハ行四段	歴史的仮名遣い
まは	回	動詞ラ行五段	歴史的仮名遣い
まへ	前	名詞	歴史的仮名遣い
まよ	迷	動詞ハ行四段	歴史的仮名遣い
まゐ	まゐ	動詞ラ行五段	歴史的仮名遣い
まゐ	詣	動詞ラ行五段	歴史的仮名遣い
まゐ	参	動詞ラ行五段	歴史的仮名遣い
まんぐゎ	漫画	名詞	詩韻
みさを	操	名詞形動	歴史的仮名遣い
みづ	水	名詞	歴史的仮名遣い
みづのえ	壬	名詞	歴史的仮名遣い
みづのと	癸	名詞	歴史的仮名遣い
みゃくはく	脈拍	名詞	同音の漢字による書きかえ（拍）
みゃくはく	脈搏	名詞
みを	澪	名詞	歴史的仮名遣い
むか	向か	動詞ハ行四段	歴史的仮名遣い
むかう	無効	名詞形動	詩韻
むくい	報い	動詞一段	歴史的仮名遣い,「報ゐる」ではない。
むづかし	難し	形容詞	歴史的仮名遣い
めいび	明美	名詞形動	同音の漢字による書きかえ（美）
めいび	明媚	名詞形動
めしつか	召し使	動詞ハ行四段	歴史的仮名遣い
めしつかひ	召し使ひ	名詞	歴史的仮名遣い
めをと	めをと	名詞	歴史的仮名遣い
めんさっし	綿撒糸	名詞
めんざんし	綿撒糸	名詞	慣用音（撒）
もさく	摸索	名詞サ変
もさく	模索	名詞サ変	同音の漢字による書きかえ（模）
もちゐ	用ゐ	動詞一段	歴史的仮名遣い
もとひ	元ひ	感動詞	歴史的仮名遣い
もとへ	元へ	感動詞	歴史的仮名遣い
もとゐ	基	名詞	歴史的仮名遣い
ものい	物言	動詞ハ行四段	歴史的仮名遣い
もら	貰	動詞ハ行四段	歴史的仮名遣い
やう	やう	名詞形動	歴史的仮名遣い
やうか	八日	副詞	歴史的仮名遣い
やうか	八日	名詞	歴史的仮名遣い
やうぐゎ	洋画	名詞	詩韻
やうじ	楊枝	名詞	詩韻
やうす	様子	名詞	詩韻
やうやく	やうやく	副詞	歴史的仮名遣い
やすら	休ら	動詞ハ行四段	歴史的仮名遣い
やと	雇	動詞ハ行四段	歴史的仮名遣い
やにはに	やにはに	副詞	歴史的仮名遣い,「急に」の意
やにはに	矢庭に	副詞	歴史的仮名遣い
やひ	野卑	名詞形動	同音の漢字による書きかえ（卑）
やひ	野鄙	名詞形動
やほちゃう	八百長	名詞	歴史的仮名遣い,詩韻
やをら	やをら	副詞	歴史的仮名遣い,「ゆっくり」の意
ゆ	輸	動詞サ変	慣用音
ゆうぎ	友宜	名詞	同音の漢字による書きかえ（宜）
ゆうぎ	友誼	名詞
ゆうけい	夕景	名詞	慣用読み
ゆうしゅつ	湧出	名詞サ変	慣用音（湧）
ゆうしゅつ	涌出	名詞サ変	慣用音（涌）
ゆうしゅん	優俊	名詞	同音の漢字による書きかえ（俊）
ゆうしゅん	優駿	名詞
ゆうぜん	悠然	名詞形動
ゆうぜん	裕然	名詞形動	同音の漢字による書きかえ（裕）,慣用音（裕）
ゆえい	輸贏	名詞	慣用音（輸）
ゆくゎい	愉快	名詞形動	詩韻
ゆさうせん	油槽船	名詞	詩韻
ゆさうせん	油送船	名詞	詩韻,同音の漢字による書きかえ（送）
ゆしゅつ	輸出	名詞サ変	慣用音（輸）
ゆそ	輸租	名詞	慣用音（輸）
ゆそうせん	油槽船	名詞
ゆそうせん	油送船	名詞	同音の漢字による書きかえ（送）
ゆなふ	輸納	名詞	詩韻
ゆにゅう	輸入	名詞サ変	慣用音（輸）
ゆのう	輸納	名詞	慣用音（輸）
ゆふ	夕	名詞	歴史的仮名遣い
ゆゑ	故	名詞	歴史的仮名遣い
ゆゑに	故に	接続詞	歴史的仮名遣い
ゆゑん	所以	名詞	歴史的仮名遣い
よ	酔	動詞ハ行四段	歴史的仮名遣い
ようくゎ	蛹化	名詞サ変	詩韻
ようしゅつ	湧出	名詞サ変
ようしゅつ	涌出	名詞サ変
ようせつ	溶接	名詞サ変	同音の漢字による書きかえ（溶）
ようせつ	熔接	名詞サ変
よく	慾	名詞
よく	欲	名詞	同音の漢字による書きかえ
よぢ	よぢ	動詞ラ行五段	歴史的仮名遣い
よぢ	よぢ	動詞一段	歴史的仮名遣い
よぢ	捩	動詞ラ行五段	歴史的仮名遣い
よぢ	攀ぢ	動詞一段	歴史的仮名遣い
よぢれ	よぢれ	動詞一段	歴史的仮名遣い
よぢれ	捩れ	動詞一段	歴史的仮名遣い
よろん	世論	名詞	同音の漢字による書きかえ（世）
よろん	輿論	名詞
らうご	老後	名詞	詩韻
らくご	落伍	名詞サ変
らくご	落後	名詞サ変	同音の漢字による書きかえ（後）
らんかく	乱獲	名詞サ変	同音の漢字による書きかえ（乱）
らんかく	濫獲	名詞サ変
らんくつ	乱掘	名詞サ変	同音の漢字による書きかえ（乱）
らんくつ	濫掘	名詞サ変
らんくゎく	乱獲	名詞サ変	詩韻,同音の漢字による書きかえ（乱）
らんくゎく	濫獲	名詞サ変	詩韻
らんざう	乱造	名詞サ変	詩韻,同音の漢字による書きかえ（乱）
らんざう	濫造	名詞サ変	詩韻
らんさく	乱作	名詞サ変	同音の漢字による書きかえ（乱）
らんさく	濫作	名詞サ変
らんぞう	乱造	名詞サ変	同音の漢字による書きかえ（乱）
らんぞう	濫造	名詞サ変
らんどく	乱読	名詞サ変	同音の漢字による書きかえ（乱）
らんどく	濫読	名詞サ変
らんぱつ	乱発	名詞サ変	同音の漢字による書きかえ（乱）
らんばつ	乱伐	名詞サ変	同音の漢字による書きかえ（乱）
らんぱつ	濫発	名詞サ変
らんばつ	濫伐	名詞サ変
らんぴ	乱費	名詞サ変	同音の漢字による書きかえ（乱）
らんぴ	濫費	名詞サ変
らんよぅ	乱用	名詞サ変	広韻,同音の漢字による書きかえ（乱）
らんよう	乱用	名詞サ変	同音の漢字による書きかえ（乱）
らんよう	濫用	名詞サ変
らんよぅ	濫用	名詞サ変	広韻
りういむ	溜飲	名詞	広韻
りういむ	留飲	名詞	広韻,同音の漢字による書きかえ（留）
りういん	溜飲	名詞	詩韻
りういん	留飲	名詞	詩韻,同音の漢字による書きかえ（留）
りうしゅつ	溜出	名詞サ変	詩韻
りうしゅつ	留出	名詞サ変	詩韻,同音の漢字による書きかえ（留）
りかう	利口	名詞形動	詩韻,同音の漢字による書きかえ
りかう	悧巧	名詞形動	詩韻
りくつ	理屈	名詞	同音の漢字による書きかえ（屈）
りくつ	理窟	名詞
りこう	利口	名詞形動	同音の漢字による書きかえ
りこう	悧巧	名詞形動
りゃうかい	諒解	名詞サ変	詩韻
りゃうしりきがく	量子力学	名詞	詩韻
りゃうしろん	量子論	名詞	詩韻
りゃうゐき	領域	名詞	詩韻
りゃくだつ	掠奪	名詞サ変
りゃくだつ	略奪	名詞サ変	同音の漢字による書きかえ（略）
りゅういん	溜飲	名詞
りゅういん	留飲	名詞	同音の漢字による書きかえ（留）
りゅうしゅつ	溜出	名詞サ変
りゅうしゅつ	留出	名詞サ変	同音の漢字による書きかえ（留）
りょうかい	了解	名詞サ変	同音の漢字による書きかえ（了）
りょうかい	諒解	名詞サ変
りょうけん	了見	名詞サ変	同音の漢字による書きかえ
りょうけん	料簡	名詞サ変
りょりつ	呂律	名詞
りんかく	輪廓	名詞
りんかく	輪郭	名詞	同音の漢字による書きかえ（郭）
りんぎ	稟議	名詞サ変	慣用音（稟）
りんこく	稟告	名詞サ変	慣用音（稟）
りんしん	稟申	名詞サ変	慣用音（稟）
りんせい	稟請	名詞サ変	慣用音（稟）
りんだう	リンダウ	名詞	歴史的仮名遣い
りんだう	竜胆	名詞	歴史的仮名遣い
れうかい	了解	名詞サ変	詩韻,同音の漢字による書きかえ（了）
れうかい	諒解	名詞サ変	詩韻
れうけん	了見	名詞サ変	詩韻,同音の漢字による書きかえ
れうけん	料簡	名詞サ変	詩韻
れうり	料理	名詞サ変	詩韻
れん	連	名詞	同音の漢字による書きかえ
れん	嗹	名詞
れんがふ	聯合	名詞サ変	詩韻
れんがふ	連合	名詞サ変	詩韻,同音の漢字による書きかえ（連）
れんぐゎ	煉瓦	名詞	詩韻
れんけい	連係	名詞サ変	同音の漢字による書きかえ（係）
れんけい	連繋	名詞サ変
れんけい	連繫	名詞サ変	印刷標準字体（繫）
れんごう	聯合	名詞
れんごう	連合	名詞	同音の漢字による書きかえ（連）
ろうえい	漏洩	名詞サ変	慣用読み
ろうえい	漏泄	名詞サ変	簡体字,慣用読み
ろうせつ	漏洩	名詞サ変
ろうせつ	漏泄	名詞サ変	簡体字
ろれつ	呂律	名詞	慣用読み
わぅわぅ	往々	副詞	広韻
わうわう	往々	副詞	詩韻
わぅわぅに	往々に	副詞	広韻
わうわうに	往々に	副詞	詩韻
わぅわぅにして	往々にして	副詞	広韻
わうわうにして	往々にして	副詞	詩韻
わざはひ	災ひ	名詞	歴史的仮名遣い
わら	笑	動詞ハ行四段	歴史的仮名遣い
われもかう	ワレモカウ	名詞	歴史的仮名遣い
われもかう	吾木香	名詞	歴史的仮名遣い
わんきょく	湾曲	名詞サ変	同音の漢字による書きかえ（湾）
わんきょく	彎曲	名詞サ変
ゐ	胃	名詞	詩韻
ゐ	亥	名詞	歴史的仮名遣い
ゐ	居	動詞一段	歴史的仮名遣い
ゐかく	威嚇	名詞サ変	詩韻
ゐぐさ	藺草	名詞	歴史的仮名遣い
ゐしゃれう	慰謝料	名詞	詩韻,同音の漢字による書きかえ（謝）
ゐしゃれう	慰藉料	名詞	詩韻
ゐしゅく	委縮	名詞サ変	詩韻,同音の漢字による書きかえ（委）
ゐしゅく	萎縮	名詞サ変	詩韻
ゐたけだか	居丈高	名詞形動	歴史的仮名遣い
ゐだてん	韋駄天	名詞	詩韻
ゐちゃう	胃腸	名詞	詩韻
ゐど	井戸	名詞	詩韻
ゐなか	田舎	名詞	歴史的仮名遣い
ゐのしし	亥	名詞	歴史的仮名遣い
ゐのしし	猪	名詞	歴史的仮名遣い
ゐば	威張	動詞ラ行五段	歴史的仮名遣い
ゐりょく	威力	名詞	詩韻
ゑ	絵	名詞	歴史的仮名遣い
ゑ	笑	動詞マ行五段	歴史的仮名遣い
ゑ	酔	動詞ハ行四段	歴史的仮名遣い
ゑいせい	衛生	名詞	詩韻
ゑぃゑん	永遠	名詞形動	広韻
ゑいゑん	永遠	名詞形動	詩韻
ゑが	描	動詞カ行五段	歴史的仮名遣い
ゑぐ	ゑぐ	形容詞	歴史的仮名遣い
ゑぐ	ヱグ	形容詞	歴史的仮名遣い
ゑぐ	刳	動詞ラ行五段	歴史的仮名遣い
ゑぐ	抉	動詞ラ行五段	歴史的仮名遣い
ゑさ	餌	名詞	歴史的仮名遣い
ゑっとう	越冬	名詞サ変	詩韻
ゑみ	笑み	名詞	歴史的仮名遣い
ゑん	円	助数詞	詩韻
ゑん	円	名詞	詩韻
ゑんじゅ	ヱンジュ	名詞	歴史的仮名遣い
ゑんりょ	遠慮	名詞サ変	詩韻
を	を	動詞ラ行五段	歴史的仮名遣い
を	居	動詞ラ行五段	歴史的仮名遣い
を	折	動詞ラ行五段	歴史的仮名遣い
をが	拝	動詞マ行五段	歴史的仮名遣い
をか	犯	動詞サ行五段	歴史的仮名遣い
をかし	をかし	形容詞	歴史的仮名遣い
をかしな	をかしな	連体詞	歴史的仮名遣い
をくぐゎい	屋外	名詞	詩韻
をくない	屋内	名詞	詩韻
をくないぐゎい	屋内外	名詞	詩韻
をこがまし	をこがまし	形容詞	歴史的仮名遣い
をこがまし	烏滸がまし	形容詞	歴史的仮名遣い
をさ	長	名詞	歴史的仮名遣い
をさな	幼	形容詞	歴史的仮名遣い
をさめ	治め	動詞一段	歴史的仮名遣い
をさめ	収め	動詞一段	歴史的仮名遣い
をさめ	修め	動詞一段	歴史的仮名遣い
をさめ	納め	動詞一段	歴史的仮名遣い
をさをさ	をさをさ	副詞	歴史的仮名遣い
をし	惜し	形容詞	歴史的仮名遣い
をしへ	教へ	動詞一段	歴史的仮名遣い
をす	雄	名詞	歴史的仮名遣い
をそは	教は	動詞ラ行五段	歴史的仮名遣い
をぢ	をぢ	人名	歴史的仮名遣い
をちど	越度	名詞	歴史的仮名遣い
をっと	夫	名詞	歴史的仮名遣い
をど	踊	動詞ラ行五段	歴史的仮名遣い
をとこ	男	名詞	歴史的仮名遣い
をととし	一昨年	名詞	歴史的仮名遣い
をととひ	一昨日	名詞	歴史的仮名遣い
をとめ	乙女	名詞	歴史的仮名遣い
をとり	囮	名詞	歴史的仮名遣い
をの	斧	名詞	歴史的仮名遣い
をのの	戦	動詞カ行五段	歴史的仮名遣い
をのの	慄	動詞カ行五段	歴史的仮名遣い
をば	をば	人名	歴史的仮名遣い
をは	終は	動詞ラ行五段	歴史的仮名遣い
をば	叔母	人名	歴史的仮名遣い,熟字訓
をば	伯母	人名	歴史的仮名遣い,熟字訓
をはらう	終はらう	終助詞	歴史的仮名遣い,四段動詞のウ形
をへ	終へ	動詞一段	歴史的仮名遣い
をみなへし	ヲミナヘシ	名詞	歴史的仮名遣い
をみなへし	女郎花	名詞	歴史的仮名遣い,熟字訓
をらう	をらう	終助詞	歴史的仮名遣い,四段動詞のウ形
をらう	居らう	終助詞	歴史的仮名遣い,四段動詞のウ形
をり	檻	名詞	歴史的仮名遣い
をろち	をろち	名詞	歴史的仮名遣い
をろち	ヲロチ	名詞	歴史的仮名遣い
をろち	大蛇	名詞	歴史的仮名遣い,熟字訓
ををし	雄々し	形容詞	歴史的仮名遣い
をんな	女	名詞	歴史的仮名遣い
